agbd_observed,agb_predicted,residual,abs_residual,pct_error
190.07642,160.59866,-29.477752685546875,29.477752685546875,-15.508369372412666
120.751495,122.7055,1.9540023803710938,1.9540023803710938,1.6182013933028963
90.3448,158.78223,68.43742370605469,68.43742370605469,75.75136758535997
160.90656,152.0386,-8.867950439453125,8.867950439453125,-5.511242490876393
243.0593,227.65106,-15.408233642578125,15.408233642578125,-6.339290007856045
96.847824,216.35678,119.50895690917969,119.50895690917969,123.39870102799439
119.1497,207.99792,88.84822845458984,88.84822845458984,74.56857312798097
155.18256,180.15749,24.974929809570312,24.974929809570312,16.09390283857179
257.3816,231.6,-25.781585693359375,25.781585693359375,-10.01687242408002
190.45917,226.82408,36.36491394042969,36.36491394042969,19.093286199604357
199.6932,148.04282,-51.650390625,51.650390625,-25.864871147101105
246.23787,171.18271,-75.05516052246094,75.05516052246094,-30.480754543237794
185.08232,180.02327,-5.059051513671875,5.059051513671875,-2.7334061307277966
51.776432,63.844547,12.068115234375,12.068115234375,23.308124487350916
26.638462,67.51203,40.87356948852539,40.87356948852539,153.43817291800949
133.6458,113.22346,-20.422340393066406,20.422340393066406,-15.28094466120256
97.133896,125.47246,28.33856201171875,28.33856201171875,29.17474045154339
99.483765,138.53313,39.04936218261719,39.04936218261719,39.25199485625869
111.23809,174.62305,63.38495635986328,63.38495635986328,56.98134161268992
336.39084,228.9791,-107.4117431640625,107.4117431640625,-31.930638659403577
170.92296,166.67006,-4.252899169921875,4.252899169921875,-2.4881965596543423
122.27872,181.64502,59.366302490234375,59.366302490234375,48.54998803293078
149.70518,155.32881,5.623626708984375,5.623626708984375,3.7564675608054934
99.62014,165.2868,65.66666412353516,65.66666412353516,65.91705660486599
